"Handle","Title","Body (HTML)","Vendor","Type","Product Category","Tags","Collection","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Price","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Inventory Qty","Variant Grams","Variant Image","Image Src","Metafield: custom.product_type_standard [single_line_text_field]","Metafield: custom.product_type_detail [single_line_text_field]","Metafield: custom.style [single_line_text_field]","Metafield: custom.material [single_line_text_field]","Metafield: custom.fit_type [single_line_text_field]","Metafield: custom.colour_family [single_line_text_field]"
"the-side-cutout-swimsuit","","","","","","","","","Size","8","Color","White","THESIDECUTOUTSWIMSUIT-WHITE-8","36.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2CA3CA64-3871-43E5-A1FC-6EB76F03E3E3.jpg?v=1754707495","","Swimwear","","","","",""
"the-side-cutout-swimsuit","","","","","","","","","Size","10","Color","White","THESIDECUTOUTSWIMSUIT-WHITE-10","36.00","shopify","deny","manual","2","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2CA3CA64-3871-43E5-A1FC-6EB76F03E3E3.jpg?v=1754707495","","Swimwear","","","","",""
"the-side-cutout-swimsuit","","","","","","","","","Size","12","Color","White","THESIDECUTOUTSWIMSUIT-WHITE-12","36.00","shopify","deny","manual","14","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2CA3CA64-3871-43E5-A1FC-6EB76F03E3E3.jpg?v=1754707495","","Swimwear","","","","",""
"the-side-cutout-swimsuit","","","","","","","","","Size","14","Color","White","THESIDECUTOUTSWIMSUIT-WHITE-14","36.00","shopify","deny","manual","11","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2CA3CA64-3871-43E5-A1FC-6EB76F03E3E3.jpg?v=1754707495","","Swimwear","","","","",""
"the-side-cutout-swimsuit","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/Facetune_02-05-2025-03-55-43.jpg?v=1754707515","","","","","",""
"the-side-cutout-swimsuit","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/75ADFEB9-4E08-43A1-8D89-A59D4163F4A1.jpg?v=1754707472","","","","","",""
"the-side-cutout-swimsuit","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/67B0BC82-36E7-4372-BD8A-A837D4D427D0.jpg?v=1754707450","","","","","",""
"the-split-maxi-skirt","The split maxi skirt","<meta charset=""UTF-8""> <p>PRE-FALL: signature sculpt… a collection made from buttery soft, double layered fabric designed to fit you like a glove. A selection of core pieces carefully designed to transition you seamlessly through the seasons that you can rewear and restyle over and over again.</p> <ul> <li>Double layered premium quality fabric</li> <li>split back</li> <li>Super stretchy, slip on design</li> </ul> <p>Perfect for: date night, brunches, cocktails with the girls, holiday evenings and special occasions.</p> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","Skirt","Apparel & Accessories > Clothing > Skirts","40, Co Ords, Skirts, Skirt","CLOTHING","TRUE","Size","4","Color","White","THESPLITMAXISKIRT-WHITE-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","BOTTOMS","","Size","4","Color","White","THESPLITMAXISKIRT-WHITE-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","SKIRTS","","Size","4","Color","White","THESPLITMAXISKIRT-WHITE-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","DATE NIGHT","","Size","4","Color","White","THESPLITMAXISKIRT-WHITE-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","ALL NEW IN","","Size","4","Color","White","THESPLITMAXISKIRT-WHITE-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","BEST SELLERS","","Size","4","Color","White","THESPLITMAXISKIRT-WHITE-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","BRIDAL","","Size","4","Color","White","THESPLITMAXISKIRT-WHITE-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","Best Selling Products","","Size","4","Color","White","THESPLITMAXISKIRT-WHITE-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","Newest Products","","Size","4","Color","White","THESPLITMAXISKIRT-WHITE-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","Newest Products (Copy)","","Size","4","Color","White","THESPLITMAXISKIRT-WHITE-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","BLACK FRIDAY","","Size","4","Color","White","THESPLITMAXISKIRT-WHITE-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","6","Color","White","THESPLITMAXISKIRT-WHITE-6","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","8","Color","White","THESPLITMAXISKIRT-WHITE-8","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","10","Color","White","THESPLITMAXISKIRT-WHITE-10","28.00","shopify","deny","manual","-1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","12","Color","White","THESPLITMAXISKIRT-WHITE-12","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","14","Color","White","THESPLITMAXISKIRT-WHITE-14","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","16","Color","White","THESPLITMAXISKIRT-WHITE-16","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3C19C620-1502-4BA3-AF30-602669861A5F.jpg?v=1754701225","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","4","Color","Black","THESPLITMAXISKIRT-BLACK-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E06D604E-B7C8-40DE-ABD6-3BC84B0BBAC1.jpg?v=1754701369","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","6","Color","Black","THESPLITMAXISKIRT-BLACK-6","28.00","shopify","deny","manual","9","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E06D604E-B7C8-40DE-ABD6-3BC84B0BBAC1.jpg?v=1754701369","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","8","Color","Black","THESPLITMAXISKIRT-BLACK-8","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E06D604E-B7C8-40DE-ABD6-3BC84B0BBAC1.jpg?v=1754701369","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","10","Color","Black","THESPLITMAXISKIRT-BLACK-10","28.00","shopify","deny","manual","2","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E06D604E-B7C8-40DE-ABD6-3BC84B0BBAC1.jpg?v=1754701369","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","12","Color","Black","THESPLITMAXISKIRT-BLACK-12","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E06D604E-B7C8-40DE-ABD6-3BC84B0BBAC1.jpg?v=1754701369","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","14","Color","Black","THESPLITMAXISKIRT-BLACK-14","28.00","shopify","deny","manual","1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E06D604E-B7C8-40DE-ABD6-3BC84B0BBAC1.jpg?v=1754701369","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","16","Color","Black","THESPLITMAXISKIRT-BLACK-16","28.00","shopify","deny","manual","2","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E06D604E-B7C8-40DE-ABD6-3BC84B0BBAC1.jpg?v=1754701369","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","4","Color","Chocolate","THESPLITMAXISKIRT-CHOCOLATE-4","28.00","shopify","deny","manual","2","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/172C1D75-3F5D-440B-A87F-52C155159C27.jpg?v=1754701553","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","6","Color","Chocolate","THESPLITMAXISKIRT-CHOCOLATE-6","28.00","shopify","deny","manual","15","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/172C1D75-3F5D-440B-A87F-52C155159C27.jpg?v=1754701553","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","8","Color","Chocolate","THESPLITMAXISKIRT-CHOCOLATE-8","28.00","shopify","deny","manual","6","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/172C1D75-3F5D-440B-A87F-52C155159C27.jpg?v=1754701553","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","10","Color","Chocolate","THESPLITMAXISKIRT-CHOCOLATE-10","28.00","shopify","deny","manual","7","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/172C1D75-3F5D-440B-A87F-52C155159C27.jpg?v=1754701553","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","12","Color","Chocolate","THESPLITMAXISKIRT-CHOCOLATE-12","28.00","shopify","deny","manual","1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/172C1D75-3F5D-440B-A87F-52C155159C27.jpg?v=1754701553","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","14","Color","Chocolate","THESPLITMAXISKIRT-CHOCOLATE-14","28.00","shopify","deny","manual","2","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/172C1D75-3F5D-440B-A87F-52C155159C27.jpg?v=1754701553","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","Size","16","Color","Chocolate","THESPLITMAXISKIRT-CHOCOLATE-16","28.00","shopify","deny","manual","2","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/172C1D75-3F5D-440B-A87F-52C155159C27.jpg?v=1754701553","","Skirt","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/8D09B74F-E222-4744-89E2-83E819B1C0DD.jpg?v=1754701247","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/26BD98E1-5A38-495B-BBCA-9AA37E992346.jpg?v=1754701267","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/CF2218F2-5919-4FDE-BC5B-3172FC163462.jpg?v=1754701287","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/76AB11F7-1308-4BB0-8AD5-667B974EB6A1.jpg?v=1754701308","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/A1E304CD-A15E-4BCF-A170-A72BE8231138.jpg?v=1754701327","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D62C47DF-626A-47E1-A6C1-8ECB73BA1987.jpg?v=1754701348","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/E06D604E-B7C8-40DE-ABD6-3BC84B0BBAC1.jpg?v=1754701369","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/18BEE57C-DC72-40B1-9330-92EBCEA94BDB.jpg?v=1754701389","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/7997501E-B8EA-4B3E-AA1D-28C4EA26AFC5.jpg?v=1754701410","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/2A5762C3-F10D-4743-968A-B9A724626484.jpg?v=1754701432","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/9E3D7080-0CF3-4D96-8B77-6B1FF3EB8712.jpg?v=1754701450","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/685FFDAA-194E-468F-A076-2BB7C09FDE55.jpg?v=1754701470","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/B16819DD-3F23-40A8-BDB4-119F088DC968.jpg?v=1754701491","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6418DDDE-4611-4CBB-8C56-1CED81D97BB2.jpg?v=1754701513","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AE374BE6-F4B3-470E-9174-4A2938D6C366.jpg?v=1754701532","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/172C1D75-3F5D-440B-A87F-52C155159C27.jpg?v=1754701553","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/FCE96397-B51B-462B-9D26-08968DAFFB7B.jpg?v=1754701574","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/19F9D0BF-0516-41CD-8AE8-C1C8A614017C.jpg?v=1754701591","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/F3016EFD-5F32-4AE2-BEC2-CC2E728F0011.jpg?v=1754701611","","","","","",""
"the-split-maxi-skirt","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/3488B92B-9B6E-42B7-85BF-C216271CF85F.jpg?v=1754701633","","","","","",""
"the-split-tassel-maxi-skirt","The split tassel maxi skirt","<meta charset=""UTF-8""> <p>PRE-FALL: signature sculpt… a collection made from buttery soft, double layered fabric designed to fit you like a glove. A selection of core pieces carefully designed to transition you seamlessly through the seasons that you can rewear and restyle over and over again.</p> <ul> <li>Double layered premium quality fabric</li> <li>Tassel detail</li> <li>Ruched split front</li> <li>Super stretchy, slip on design</li> </ul> <p>Perfect for: date night, brunches, cocktails with the girls, holiday evenings and special occasions.</p> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","Skirt","Apparel & Accessories > Clothing > Skirts","40, Co Ords, Skirts, Skirt","FESTIVAL","TRUE","Size","4","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","CLOTHING","","Size","4","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","BOTTOMS","","Size","4","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","SKIRTS","","Size","4","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","DATE NIGHT","","Size","4","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","ALL NEW IN","","Size","4","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","BEST SELLERS","","Size","4","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","Best Selling Products","","Size","4","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","Newest Products","","Size","4","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","Newest Products (Copy)","","Size","4","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","BLACK FRIDAY","","Size","4","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","BRIDAL","","Size","4","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","6","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-6","28.00","shopify","deny","manual","7","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","8","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-8","28.00","shopify","deny","manual","2","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","10","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-10","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","12","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-12","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","14","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-14","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","16","Color","Black","THESPLITTASSELMAXISKIRT-BLACK-16","28.00","shopify","deny","manual","1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EAE4BF4E-6AD9-4BA3-9ADA-0456AD080209.jpg?v=1754700980","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","4","Color","White","THESPLITTASSELMAXISKIRT-WHITE-4","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/61609E7C-4409-493D-92D1-E236BEF51A80.jpg?v=1754701100","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","6","Color","White","THESPLITTASSELMAXISKIRT-WHITE-6","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/61609E7C-4409-493D-92D1-E236BEF51A80.jpg?v=1754701100","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","8","Color","White","THESPLITTASSELMAXISKIRT-WHITE-8","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/61609E7C-4409-493D-92D1-E236BEF51A80.jpg?v=1754701100","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","10","Color","White","THESPLITTASSELMAXISKIRT-WHITE-10","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/61609E7C-4409-493D-92D1-E236BEF51A80.jpg?v=1754701100","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","12","Color","White","THESPLITTASSELMAXISKIRT-WHITE-12","28.00","shopify","deny","manual","2","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/61609E7C-4409-493D-92D1-E236BEF51A80.jpg?v=1754701100","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","14","Color","White","THESPLITTASSELMAXISKIRT-WHITE-14","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/61609E7C-4409-493D-92D1-E236BEF51A80.jpg?v=1754701100","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","16","Color","White","THESPLITTASSELMAXISKIRT-WHITE-16","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/61609E7C-4409-493D-92D1-E236BEF51A80.jpg?v=1754701100","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","4","Color","Chocolate","THESPLITTASSELMAXISKIRT-CHOCOLATE-4","28.00","shopify","deny","manual","1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/DB98B0A4-A2DB-41E3-8B3A-A80B943626BE.jpg?v=1754701123","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","6","Color","Chocolate","THESPLITTASSELMAXISKIRT-CHOCOLATE-6","28.00","shopify","deny","manual","3","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/DB98B0A4-A2DB-41E3-8B3A-A80B943626BE.jpg?v=1754701123","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","8","Color","Chocolate","THESPLITTASSELMAXISKIRT-CHOCOLATE-8","28.00","shopify","deny","manual","2","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/DB98B0A4-A2DB-41E3-8B3A-A80B943626BE.jpg?v=1754701123","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","10","Color","Chocolate","THESPLITTASSELMAXISKIRT-CHOCOLATE-10","28.00","shopify","deny","manual","1","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/DB98B0A4-A2DB-41E3-8B3A-A80B943626BE.jpg?v=1754701123","","Skirt","","","","",""
"the-split-tassel-maxi-skirt","","","","","","","","","Size","12","Color","Chocolate","THESPLITTASSELMAXISKIRT-CHOCOLATE-12","28.00","shopify","deny","manual","0","0","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/DB98B0A4-A2DB-41E3-8B3A-A80B943626BE.jpg?v=1754701123","","Skirt","","","","",""
