"Handle","Title","Body (HTML)","Vendor","Type","Product Category","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant SKU","Variant Price","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Inventory Qty","Variant Grams","Variant Image","Image Src","Metafield: custom.product_type_standard [single_line_text_field]","Metafield: custom.product_type_detail [single_line_text_field]","Metafield: custom.style [single_line_text_field]","Metafield: custom.material [single_line_text_field]","Metafield: custom.fit_type [single_line_text_field]","Metafield: custom.colour_family [single_line_text_field]"
"the-high-neck-bodysuit-taupe","","","","","","","Size","M (8-10)","Color","Taupe","HIGH-NECK-GEN-TAU-M","28.00","shopify","deny","manual","1","100","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0336.jpg?v=1765989674","","Top","Bodysuit","","","",""
"the-high-neck-bodysuit-taupe","","","","","","","Size","L (10-12)","Color","Taupe","HIGH-NECK-GEN-TAU-L","28.00","shopify","deny","manual","1","100","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0336.jpg?v=1765989674","","Top","Bodysuit","","","",""
"the-high-neck-bodysuit-taupe","","","","","","","Size","XL (12-14)","Color","Taupe","HIGH-NECK-GEN-TAU-XL","28.00","shopify","deny","manual","5","100","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0336.jpg?v=1765989674","","Top","Bodysuit","","","",""
"the-high-neck-bodysuit-taupe","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0346.jpg?v=1765989674","","","","","",""
"the-high-neck-bodysuit-taupe","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0355.jpg?v=1765989674","","","","","",""
"the-high-neck-bodysuit-taupe","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0366.jpg?v=1765989674","","","","","",""
"the-high-neck-bodysuit-taupe","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0378.jpg?v=1765887600","","","","","",""
"the-high-neck-crop-top-white","The high neck crop top","<meta charset=""UTF-8""> <p>PRE-FALL: signature sculpt… a collection made from buttery soft, double layered fabric designed to fit you like a glove. A selection of core pieces carefully designed to transition you seamlessly through the seasons that you can rewear and restyle over and over again.</p> <ul> <li>Double layered premium quality fabric</li> <li>High neck design </li> <li>Statement shoulders </li> <li>Super stretchy, slip on design</li> </ul> <p>Perfect for: date night, brunches, cocktails with the girls, holiday evenings and special occasions.</p> <p><span style=""text-decoration: underline;""><strong>Model measurements:</strong></span></p> <p>Sienna is 5’8 and wears a size 8<br>Bust: 32’’<br>Waist: 24’’<br>Hips: 36’’<br>Dress size: 6-8</p>","Koko Bay","Top","Apparel & Accessories > Clothing > Clothing Tops","TRUE","Size","4","Color","White","HIGH-NECK-TOP-WHT-4","24.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/69301390-EAFD-4DA3-B56B-C7871F074AD1.jpg?v=1754702390","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/69301390-EAFD-4DA3-B56B-C7871F074AD1.jpg?v=1754702390","Top","","","","",""
"the-high-neck-crop-top-white","","","","","","","Size","6","Color","White","HIGH-NECK-TOP-WHT-6","24.00","shopify","deny","manual","8","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/69301390-EAFD-4DA3-B56B-C7871F074AD1.jpg?v=1754702390","","Top","","","","",""
"the-high-neck-crop-top-white","","","","","","","Size","8","Color","White","HIGH-NECK-TOP-WHT-8","24.00","shopify","deny","manual","1","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/69301390-EAFD-4DA3-B56B-C7871F074AD1.jpg?v=1754702390","","Top","","","","",""
"the-high-neck-crop-top-white","","","","","","","Size","10","Color","White","HIGH-NECK-TOP-WHT-10","24.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/69301390-EAFD-4DA3-B56B-C7871F074AD1.jpg?v=1754702390","","Top","","","","",""
"the-high-neck-crop-top-white","","","","","","","Size","12","Color","White","HIGH-NECK-TOP-WHT-12","24.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/69301390-EAFD-4DA3-B56B-C7871F074AD1.jpg?v=1754702390","","Top","","","","",""
"the-high-neck-crop-top-white","","","","","","","Size","14","Color","White","HIGH-NECK-TOP-WHT-14","24.00","shopify","deny","manual","1","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/69301390-EAFD-4DA3-B56B-C7871F074AD1.jpg?v=1754702390","","Top","","","","",""
"the-high-neck-crop-top-white","","","","","","","Size","16","Color","White","HIGH-NECK-TOP-WHT-16","24.00","shopify","deny","manual","3","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/69301390-EAFD-4DA3-B56B-C7871F074AD1.jpg?v=1754702390","","Top","","","","",""
"the-high-neck-crop-top-white","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/71AB9F3F-EF5D-4D7A-8AA5-3D7E5D4AB209.jpg?v=1754702432","","","","","",""
"the-high-neck-crop-top-white","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/66F6E85B-C854-4F69-BA3D-96818523B4E4.jpg?v=1754702372","","","","","",""
"the-high-neck-crop-top-white","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/87918062-B31D-4126-9692-6F10CE1E9B6E.jpg?v=1754702411","","","","","",""
"the-high-neck-crop-top-white","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/CAB4A2ED-4D68-48E8-9DDC-9C43AA15A05A.jpg?v=1754702454","","","","","",""
"the-high-neck-leather-crop-top-black","The high neck leather crop top","The fit of the season. Made with premium faux leather fabric featuring an ultra chic cut, this is perfect for your next night out and will make sure all heads are on you this party season.<br> <ul> <li>Ruching on both sides<br> </li> <li>High neck style<br> </li> <li>New and improved sizing - true to size</li> <li>Zip up back for ease when putting on/off</li> <li>Vegan faux leather<br> </li> <li>Super stretchy, premium fabric <br> </li> <li>Styled with our matching ruched skirt<br> </li> </ul> <p>Model wears size 6 - height 5'4</p>","Koko Bay","Top","Apparel & Accessories > Clothing > Clothing Tops","TRUE","Size","4","Color","Black","HIGH-NECK-TOP-BLK-4","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EF5615B2-8BA0-4CDB-8720-BF40B9D7E52B.jpg?v=1754685409","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EF5615B2-8BA0-4CDB-8720-BF40B9D7E52B.jpg?v=1754685409","Top","Dresses","","","",""
"the-high-neck-leather-crop-top-black","","","","","","","Size","6","Color","Black","HIGH-NECK-TOP-BLK-6","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EF5615B2-8BA0-4CDB-8720-BF40B9D7E52B.jpg?v=1754685409","","Top","Dresses","","","",""
"the-high-neck-leather-crop-top-black","","","","","","","Size","8","Color","Black","HIGH-NECK-TOP-BLK-8","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EF5615B2-8BA0-4CDB-8720-BF40B9D7E52B.jpg?v=1754685409","","Top","Dresses","","","",""
"the-high-neck-leather-crop-top-black","","","","","","","Size","10","Color","Black","HIGH-NECK-TOP-BLK-10","25.00","shopify","deny","manual","1","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EF5615B2-8BA0-4CDB-8720-BF40B9D7E52B.jpg?v=1754685409","","Top","Dresses","","","",""
"the-high-neck-leather-crop-top-black","","","","","","","Size","12","Color","Black","HIGH-NECK-TOP-BLK-12","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EF5615B2-8BA0-4CDB-8720-BF40B9D7E52B.jpg?v=1754685409","","Top","Dresses","","","",""
"the-high-neck-leather-crop-top-black","","","","","","","Size","14","Color","Black","HIGH-NECK-TOP-BLK-14","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EF5615B2-8BA0-4CDB-8720-BF40B9D7E52B.jpg?v=1754685409","","Top","Dresses","","","",""
"the-high-neck-leather-crop-top-black","","","","","","","Size","16","Color","Black","HIGH-NECK-TOP-BLK-16","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/EF5615B2-8BA0-4CDB-8720-BF40B9D7E52B.jpg?v=1754685409","","Top","Dresses","","","",""
"the-high-neck-leather-crop-top-black","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/247A89ED-C7DF-46DA-A29A-519D5DC1D0A6.jpg?v=1754685438","","","","","",""
"the-high-neck-leather-crop-top-black","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/5188BBBC-3070-4643-A055-4467B9B0F20C.jpg?v=1754685463","","","","","",""
"the-high-neck-leather-crop-top-black","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/8C207836-F981-4DDB-B3F5-C7209247EF27.jpg?v=1754685487","","","","","",""
"the-high-neck-leather-crop-top-black","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/8133396E-978E-448A-9DAF-2C57592426ED.jpg?v=1754685512","","","","","",""
"the-high-neck-leather-crop-top-stone-1","The high neck leather crop top","The fit of the season. Made with premium faux leather fabric featuring an ultra chic cut, this is perfect for your next night out and will make sure all heads are on you this party season.<br> <ul> <li>Ruching on both sides<br> </li> <li>High neck style<br> </li> <li>New and improved sizing - true to size</li> <li>Zip up back for ease when getting it on/off</li> <li>Vegan faux leather<br> </li> <li>Super stretchy, premium fabric <br> </li> <li>Styled with our matching ruched skirt<br> </li> </ul> <p>Model wears size 6 - height 5'4</p>","Koko Bay","Top","Apparel & Accessories > Clothing > Clothing Tops","TRUE","Size","4","Color","1","HIGH-NECK-TOP-XXX-4","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AA43A9AB-99A1-4506-8848-F1823C0B545B.jpg?v=1754679952","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AA43A9AB-99A1-4506-8848-F1823C0B545B.jpg?v=1754679952","Top","Dresses","","","",""
"the-high-neck-leather-crop-top-stone-1","","","","","","","Size","6","Color","1","HIGH-NECK-TOP-XXX-6","25.00","shopify","deny","manual","-1","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AA43A9AB-99A1-4506-8848-F1823C0B545B.jpg?v=1754679952","","Top","Dresses","","","",""
"the-high-neck-leather-crop-top-stone-1","","","","","","","Size","8","Color","1","HIGH-NECK-TOP-XXX-8","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AA43A9AB-99A1-4506-8848-F1823C0B545B.jpg?v=1754679952","","Top","Dresses","","","",""
"the-high-neck-leather-crop-top-stone-1","","","","","","","Size","10","Color","1","HIGH-NECK-TOP-XXX-10","25.00","shopify","deny","manual","8","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AA43A9AB-99A1-4506-8848-F1823C0B545B.jpg?v=1754679952","","Top","Dresses","","","",""
"the-high-neck-leather-crop-top-stone-1","","","","","","","Size","12","Color","1","HIGH-NECK-TOP-XXX-12","25.00","shopify","deny","manual","3","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AA43A9AB-99A1-4506-8848-F1823C0B545B.jpg?v=1754679952","","Top","Dresses","","","",""
"the-high-neck-leather-crop-top-stone-1","","","","","","","Size","14","Color","1","HIGH-NECK-TOP-XXX-14","25.00","shopify","deny","manual","1","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AA43A9AB-99A1-4506-8848-F1823C0B545B.jpg?v=1754679952","","Top","Dresses","","","",""
"the-high-neck-leather-crop-top-stone-1","","","","","","","Size","16","Color","1","HIGH-NECK-TOP-XXX-16","25.00","shopify","deny","manual","2","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/AA43A9AB-99A1-4506-8848-F1823C0B545B.jpg?v=1754679952","","Top","Dresses","","","",""
"the-high-neck-leather-crop-top-stone-1","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D0978901-76C3-4D0B-A36B-34B583A68A78.jpg?v=1754679976","","","","","",""
"the-high-neck-leather-crop-top-stone-1","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/BA6D40E4-98EB-4C57-893F-24136DF9C24F.jpg?v=1754679998","","","","","",""
"the-high-neck-suede-crop-top-cream","The high neck suede crop top","<p>The fit of the season. Made with premium suede fabric featuring an ultra chic cut, this is perfect for your next night out and will make sure all heads are on you this party season.</p> <ul> <li>Ruching on both sides</li> <li>High neck style</li> <li>Zip up back for ease when putting on/off</li> <li>Premium stretchy suede fabric</li> <li>Styled with our matching ruched skirt</li> <li>Available in khaki &amp; cream</li> </ul> <p><span>Mary is 5’4 and wears size 6</span></p>","Koko Bay","Top","Apparel & Accessories > Clothing > Clothing Tops","TRUE","Size","4","Color","Cream","HIGH-NECK-TOP-CRE-4","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0186.jpg?v=1764263242","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0186.jpg?v=1764263242","Top","Dresses","","","",""
"the-high-neck-suede-crop-top-cream","","","","","","","Size","6","Color","Cream","HIGH-NECK-TOP-CRE-6","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0186.jpg?v=1764263242","","Top","Dresses","","","",""
"the-high-neck-suede-crop-top-cream","","","","","","","Size","8","Color","Cream","HIGH-NECK-TOP-CRE-8","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0186.jpg?v=1764263242","","Top","Dresses","","","",""
"the-high-neck-suede-crop-top-cream","","","","","","","Size","10","Color","Cream","HIGH-NECK-TOP-CRE-10","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0186.jpg?v=1764263242","","Top","Dresses","","","",""
"the-high-neck-suede-crop-top-cream","","","","","","","Size","12","Color","Cream","HIGH-NECK-TOP-CRE-12","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0186.jpg?v=1764263242","","Top","Dresses","","","",""
"the-high-neck-suede-crop-top-cream","","","","","","","Size","14","Color","Cream","HIGH-NECK-TOP-CRE-14","25.00","shopify","deny","manual","1","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0186.jpg?v=1764263242","","Top","Dresses","","","",""
"the-high-neck-suede-crop-top-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0181.jpg?v=1764263242","","","","","",""
"the-high-neck-suede-crop-top-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0158.jpg?v=1764263242","","","","","",""
"the-high-neck-suede-crop-top-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0179.jpg?v=1764263242","","","","","",""
"the-high-neck-suede-crop-top-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0189.jpg?v=1764263223","","","","","",""
"the-high-neck-suede-crop-top-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0190.jpg?v=1764263223","","","","","",""
"the-high-neck-suede-crop-top-khaki","The high neck suede crop top","<p>The fit of the season. Made with premium suede fabric featuring an ultra chic cut, this is perfect for your next night out and will make sure all heads are on you this party season.</p> <ul> <li>Ruching on both sides</li> <li>High neck style</li> <li>Zip up back for ease when putting on/off</li> <li>Premium stretchy suede fabric</li> <li>Styled with our matching ruched skirt</li> <li>Available in khaki &amp; cream</li> </ul> <p><span>Mary is 5’4 and wears size 6</span></p>","Koko Bay","Top","Apparel & Accessories > Clothing > Clothing Tops","TRUE","Size","4","Color","Khaki","HIGH-NECK-TOP-KHA-4","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0135.jpg?v=1764263077","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0135.jpg?v=1764263077","Top","Dresses","","","",""
"the-high-neck-suede-crop-top-khaki","","","","","","","Size","6","Color","Khaki","HIGH-NECK-TOP-KHA-6","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0135.jpg?v=1764263077","","Top","Dresses","","","",""
"the-high-neck-suede-crop-top-khaki","","","","","","","Size","8","Color","Khaki","HIGH-NECK-TOP-KHA-8","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0135.jpg?v=1764263077","","Top","Dresses","","","",""
"the-high-neck-suede-crop-top-khaki","","","","","","","Size","10","Color","Khaki","HIGH-NECK-TOP-KHA-10","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0135.jpg?v=1764263077","","Top","Dresses","","","",""
"the-high-neck-suede-crop-top-khaki","","","","","","","Size","12","Color","Khaki","HIGH-NECK-TOP-KHA-12","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0135.jpg?v=1764263077","","Top","Dresses","","","",""
"the-high-neck-suede-crop-top-khaki","","","","","","","Size","14","Color","Khaki","HIGH-NECK-TOP-KHA-14","25.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0135.jpg?v=1764263077","","Top","Dresses","","","",""
"the-high-neck-suede-crop-top-khaki","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0141.jpg?v=1764263077","","","","","",""
"the-high-neck-suede-crop-top-khaki","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0119.jpg?v=1764263077","","","","","",""
"the-high-neck-suede-crop-top-khaki","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0146.jpg?v=1764263012","","","","","",""
"the-high-neck-suede-crop-top-khaki","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0149.jpg?v=1764263012","","","","","",""
"the-high-neck-suede-mini-camel","The high neck suede mini","<p>Introducing your new favourite mini dress. A classy timeless piece that will become a wardrobe staple for years to come. Made from premium suede fabric with statement sleeves, a loose fitting top half and subtle ruched side detailing, we’re obsessed. Team with your fave boots for an effortlessly chic look.</p> <ul> <li>Mini dress fit</li> <li>High neck pull on design</li> <li>Statement foldover sleeves</li> <li>Subtle side ruching at bottom</li> <li>Premium stretchy suede fabric</li> <li>Zip up back for ease when putting on/off</li> <li>Available in khaki, cream &amp; camel</li> </ul> <p>Mary is 5’4 and wears size 6</p>","Koko Bay","Dress","Apparel & Accessories > Clothing > Dresses","TRUE","Size","4","Color","Camel","HIGH-NECK-GEN-CAM-4","50.00","shopify","deny","manual","15","100","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/4EDDAB6D-3ACE-499D-A8C2-934792C52541.jpg?v=1766426448","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/4EDDAB6D-3ACE-499D-A8C2-934792C52541.jpg?v=1766426448","Dress","Dresses","","","",""
"the-high-neck-suede-mini-camel","","","","","","","Size","6","Color","Camel","HIGH-NECK-GEN-CAM-6","50.00","shopify","deny","manual","2","100","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/4EDDAB6D-3ACE-499D-A8C2-934792C52541.jpg?v=1766426448","","Dress","Dresses","","","",""
"the-high-neck-suede-mini-camel","","","","","","","Size","8","Color","Camel","HIGH-NECK-GEN-CAM-8","50.00","shopify","deny","manual","0","100","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/4EDDAB6D-3ACE-499D-A8C2-934792C52541.jpg?v=1766426448","","Dress","Dresses","","","",""
"the-high-neck-suede-mini-camel","","","","","","","Size","10","Color","Camel","HIGH-NECK-GEN-CAM-10","50.00","shopify","deny","manual","0","100","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/4EDDAB6D-3ACE-499D-A8C2-934792C52541.jpg?v=1766426448","","Dress","Dresses","","","",""
"the-high-neck-suede-mini-camel","","","","","","","Size","12","Color","Camel","HIGH-NECK-GEN-CAM-12","50.00","shopify","deny","manual","0","100","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/4EDDAB6D-3ACE-499D-A8C2-934792C52541.jpg?v=1766426448","","Dress","Dresses","","","",""
"the-high-neck-suede-mini-camel","","","","","","","Size","14","Color","Camel","HIGH-NECK-GEN-CAM-14","50.00","shopify","deny","manual","2","100","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/4EDDAB6D-3ACE-499D-A8C2-934792C52541.jpg?v=1766426448","","Dress","Dresses","","","",""
"the-high-neck-suede-mini-camel","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/389E09EE-D3F0-42C9-9E0F-0F9378050ADE.jpg?v=1766426448","","","","","",""
"the-high-neck-suede-mini-camel","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/74BDC71D-C56F-438E-A2B1-1A60F3F7AC47.jpg?v=1766426448","","","","","",""
"the-high-neck-suede-mini-camel","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D9129D04-A4F9-40A7-8BC5-27290716CAF6.jpg?v=1766426449","","","","","",""
"copy-the-high-neck-mini-cream","The high neck suede mini","<p>Introducing your new favourite mini dress. A classy timeless piece that will become a wardrobe staple for years to come. Made from premium suede fabric with statement sleeves, a loose fitting top half and subtle ruched side detailing, we’re obsessed. Team with your fave boots for an effortlessly chic look.</p> <ul> <li>Mini dress fit</li> <li>High neck pull on design</li> <li>Statement foldover sleeves</li> <li>Subtle side ruching at bottom</li> <li>Premium stretchy suede fabric</li> <li>Zip up back for ease when putting on/off</li> <li>Available in khaki, cream &amp; camel</li> </ul> <p>Mary is 5’4 and wears size 6</p>","Koko Bay","Dress","Apparel & Accessories > Clothing > Dresses","TRUE","Size","4","Color","Cream","HIGH-NECK-GEN-CRE-4","50.00","shopify","deny","manual","17","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0102.jpg?v=1764262906","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0102.jpg?v=1764262906","Dress","Dresses","","","",""
"copy-the-high-neck-mini-cream","","","","","","","Size","6","Color","Cream","HIGH-NECK-GEN-CRE-6","50.00","shopify","deny","manual","9","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0102.jpg?v=1764262906","","Dress","Dresses","","","",""
"copy-the-high-neck-mini-cream","","","","","","","Size","8","Color","Cream","HIGH-NECK-GEN-CRE-8","50.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0102.jpg?v=1764262906","","Dress","Dresses","","","",""
"copy-the-high-neck-mini-cream","","","","","","","Size","10","Color","Cream","HIGH-NECK-GEN-CRE-10","50.00","shopify","deny","manual","12","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0102.jpg?v=1764262906","","Dress","Dresses","","","",""
"copy-the-high-neck-mini-cream","","","","","","","Size","12","Color","Cream","HIGH-NECK-GEN-CRE-12","50.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0102.jpg?v=1764262906","","Dress","Dresses","","","",""
"copy-the-high-neck-mini-cream","","","","","","","Size","14","Color","Cream","HIGH-NECK-GEN-CRE-14","50.00","shopify","deny","manual","5","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0102.jpg?v=1764262906","","Dress","Dresses","","","",""
"copy-the-high-neck-mini-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0111.jpg?v=1764262906","","","","","",""
"copy-the-high-neck-mini-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0060.jpg?v=1764262906","","","","","",""
"copy-the-high-neck-mini-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0083.jpg?v=1764262906","","","","","",""
"copy-the-high-neck-mini-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0100.jpg?v=1764262906","","","","","",""
"copy-the-high-neck-mini-cream","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0113.jpg?v=1764262906","","","","","",""
"the-high-neck-mini-khaki","The high neck suede mini","<p>Introducing your new favourite mini dress. A classy timeless piece that will become a wardrobe staple for years to come. Made from premium suede fabric with statement sleeves, a loose fitting top half and subtle ruched side detailing, we’re obsessed. Team with your fave boots for an effortlessly chic look.</p> <ul> <li>Mini dress fit</li> <li>High neck pull on design</li> <li>Statement foldover sleeves</li> <li>Subtle side ruching at bottom</li> <li>Premium stretchy suede fabric</li> <li>Zip up back for ease when putting on/off</li> <li>Available in khaki, cream &amp; camel</li> </ul> <p>Mary is 5’4 and wears size 6</p>","Koko Bay","Dress","Apparel & Accessories > Clothing > Dresses","TRUE","Size","4","Color","Khaki","HIGH-NECK-GEN-KHA-4","50.00","shopify","deny","manual","22","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0040_ec1163d4-8174-484d-9aec-486de78b0c92.jpg?v=1764262825","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0040_ec1163d4-8174-484d-9aec-486de78b0c92.jpg?v=1764262825","Dress","Dresses","","","",""
"the-high-neck-mini-khaki","","","","","","","Size","6","Color","Khaki","HIGH-NECK-GEN-KHA-6","50.00","shopify","deny","manual","9","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0040_ec1163d4-8174-484d-9aec-486de78b0c92.jpg?v=1764262825","","Dress","Dresses","","","",""
"the-high-neck-mini-khaki","","","","","","","Size","8","Color","Khaki","HIGH-NECK-GEN-KHA-8","50.00","shopify","deny","manual","13","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0040_ec1163d4-8174-484d-9aec-486de78b0c92.jpg?v=1764262825","","Dress","Dresses","","","",""
"the-high-neck-mini-khaki","","","","","","","Size","10","Color","Khaki","HIGH-NECK-GEN-KHA-10","50.00","shopify","deny","manual","0","1010","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/251104_KKB_0040_ec1163d4-8174-484d-9aec-486de78b0c92.jpg?v=1764262825","","Dress","Dresses","","","",""
